gene_id,median_log1p_treated,median_log1p_untreated,delta_log1p_treated_minus_untreated,u_statistic,p_treatment,spearman_rho_with_R,p_R_correlation,detected_frac_treated,detected_frac_untreated,n_detected_total,q_treatment_bh,q_R_correlation_bh,gene_id_stripped,gene_symbol,gene_biotype,chromosome,bridge_direction,bridge_score
ENSG00000003402,4.110873864173311,4.923617305492665,-0.8127434413193537,194277.0,1.7135016649882522e-09,-0.12362979493688865,4.911294216334555e-07,0.7622739018087855,0.8863275039745628,1410,5.556055866525837e-08,2.1393380881179134e-06,ENSG00000003402,CFLAR,protein_coding,chr2,treated_down_R_negative,0.1004793049866129
ENSG00000233137,0.0,0.6931471805599453,-0.6931471805599453,219162.0,0.0014378496692262605,-0.14395801790560137,4.494837185758558e-09,0.4134366925064599,0.514308426073132,807,0.009316752125503685,2.6364696565507092e-08,ENSG00000233137,,,,treated_down_R_negative,0.09978409423026571
ENSG00000151694,0.0,0.8958797346140275,-0.8958797346140275,211520.5,2.8082485150700727e-05,-0.11083718685369144,6.610059147794986e-06,0.4005167958656331,0.519872813990461,809,0.00033421478798390224,2.4438494132650113e-05,ENSG00000151694,ADAM17,protein_coding,chr2,treated_down_R_negative,0.09929678954385046
ENSG00000145495,4.795790545596741,5.490999584748618,-0.6952090391518766,194706.5,2.4347657166445057e-09,-0.1427628280573324,6.039107497249699e-09,0.8397932816537468,0.9014308426073132,1459,7.687008805596363e-08,3.4826748042468085e-08,ENSG00000145495,MARCHF6,protein_coding,chr5,treated_down_R_negative,0.09925000852034263
ENSG00000176953,0.0,0.6931471805599453,-0.6931471805599453,218780.5,0.0011625278221917914,-0.14311460845262824,5.53773598265518e-09,0.42118863049095606,0.5023847376788553,795,0.007830431949390747,3.20658248574277e-08,ENSG00000176953,NFATC2IP,protein_coding,chr16,treated_down_R_negative,0.09919948734587979
ENSG00000214021,0.0,0.6931471805599453,-0.6931471805599453,206965.5,1.4424052858791789e-06,-0.14289334846404392,5.848140078980969e-09,0.3772609819121447,0.5079491255961844,785,2.48717236497674e-05,3.3787929891397176e-08,ENSG00000214021,TTLL3,protein_coding,chr3,treated_down_R_negative,0.09904612160862183
ENSG00000139218,4.553876891600541,4.976733742420574,-0.42285685082003344,213710.0,0.0002697943751252961,-0.2330058343464625,1.015636989121271e-21,0.7881136950904393,0.863275039745628,1391,0.0023156167041463328,5.657279393153537e-20,ENSG00000139218,SCAF11,protein_coding,chr12,treated_down_R_negative,0.09852811333443952
ENSG00000219481,0.6931471805599453,1.6094379124341003,-0.916290731874155,208980.0,1.830198187576656e-05,-0.10705193474194694,1.3546573828805831e-05,0.6124031007751938,0.7082670906200318,1128,0.0002294588909368112,4.7730518179367476e-05,ENSG00000219481,NBPF1,protein_coding,chr1,treated_down_R_negative,0.09809069563324284
ENSG00000066933,0.0,0.6931471805599453,-0.6931471805599453,219061.5,0.0013235520415884484,-0.14146341097106416,8.30264255952086e-09,0.4134366925064599,0.5047694753577107,795,0.008700855391626653,4.697702328299187e-08,ENSG00000066933,MYO9A,protein_coding,chr15,treated_down_R_negative,0.09805496446698596
ENSG00000257103,2.3978952727983707,3.258096538021482,-0.8602012652231115,220411.0,0.004094641636851969,-0.11310827014363106,4.249508213372821e-06,0.627906976744186,0.6756756756756757,1093,0.021750151034391218,1.6157351255453243e-05,ENSG00000257103,LSM14A,protein_coding,chr19,treated_down_R_negative,0.09729587708474892
ENSG00000163125,0.6931471805599453,1.3862943611198906,-0.6931471805599453,223243.0,0.010251482020594166,-0.140128879931443,1.1478793534758644e-08,0.5348837209302325,0.5930047694753577,953,0.044981639987114054,6.345171127586857e-08,ENSG00000163125,RPRD2,protein_coding,chr1,treated_down_R_negative,0.0971299380395028
ENSG00000123416,2.995732273553991,3.4011973816621555,-0.4054651081081646,216029.0,0.0007674845296531825,-0.23888126624404213,8.885010038675201e-23,0.7984496124031008,0.8108108108108109,1329,0.0055843585102569905,6.025002568182512e-21,ENSG00000123416,TUBA1B,protein_coding,chr12,treated_down_R_negative,0.09685801844265579
ENSG00000116580,2.833213344056216,3.7612001156935624,-0.9279867716373462,219106.5,0.0025941412377432434,-0.1039758968203739,2.3855057162618695e-05,0.6537467700258398,0.7289348171701113,1170,0.014988966618206093,8.08904009211398e-05,ENSG00000116580,GON4L,protein_coding,chr1,treated_down_R_negative,0.09648825681843659
ENSG00000121749,0.0,0.6931471805599453,-0.6931471805599453,207241.5,1.9538645021885993e-06,-0.13902031627998596,1.4988426230256485e-08,0.3669250645994832,0.5254372019077902,803,3.245308595142118e-05,8.107057038328255e-08,ENSG00000121749,TBC1D15,protein_coding,chr12,treated_down_R_negative,0.09636154027002412
ENSG00000008869,1.6094379124341003,2.6020033435383976,-0.9925654311042973,221029.0,0.004514835592642141,-0.09678868986044219,8.428977867033162e-05,0.5426356589147286,0.6049284578696343,971,0.02346796644580675,0.00026219097188508715,ENSG00000008869,HEATR5B,protein_coding,chr2,treated_down_R_negative,0.09606910767734993
ENSG00000160741,0.0,0.6931471805599453,-0.6931471805599453,206974.0,1.420591954630783e-06,-0.13852895506111945,1.6858542802320575e-08,0.3643410852713178,0.5095389507154213,782,2.4556796354902394e-05,9.057329067047635e-08,ENSG00000160741,CRTC2,protein_coding,chr1,treated_down_R_negative,0.0960209546265303
ENSG00000114127,2.4849066497880004,3.5408542930527878,-1.0559476432647874,214635.0,0.00035283829835473736,-0.0908973014489384,0.00022292767801013647,0.6124031007751938,0.7225755166931638,1146,0.0029124331941199583,0.000644047704007612,ENSG00000114127,XRN1,protein_coding,chr3,treated_down_R_negative,0.09598279124413545
ENSG00000055163,4.330733340286331,5.117993812416755,-0.7872604721304244,217414.5,0.0013706551842053195,-0.121702744046911,7.392666232826138e-07,0.7467700258397932,0.7845786963434023,1276,0.008967040092474106,3.1412537501777105e-06,ENSG00000055163,CYFIP2,protein_coding,chr5,treated_down_R_negative,0.09581175973793936
ENSG00000128272,4.553876891600541,5.084500350108423,-0.5306234585078826,218872.5,0.002535640383902598,-0.1803834023336686,1.692518636816562e-13,0.7622739018087855,0.7933227344992051,1293,0.01473714002144098,2.087573500918111e-12,ENSG00000128272,ATF4,protein_coding,chr22,treated_down_R_negative,0.09571566480371009
ENSG00000138398,3.5263605246161616,4.189654742026425,-0.6632942174102636,213935.0,0.00027453201186786836,-0.1440507370161574,4.392581131611352e-09,0.6950904392764858,0.7623211446740858,1228,0.0023493764187090312,2.579886711322781e-08,ENSG00000138398,PPIG,protein_coding,chr2,treated_down_R_negative,0.09554802087650381
ENSG00000157873,0.0,1.0986122886681096,-1.0986122886681096,214587.5,0.00017105608503822136,-0.08691839525133672,0.00041667700384624836,0.4160206718346253,0.5373608903020668,837,0.0015762931936771755,0.001147066082514873,ENSG00000157873,TNFRSF14,protein_coding,chr1,treated_down_R_negative,0.09548961713443038
ENSG00000205534,0.0,0.6931471805599453,-0.6931471805599453,215667.5,0.00027233477021408804,-0.13698893154183364,2.4305957156200015e-08,0.42377260981912146,0.5166931637519873,814,0.002333774309694519,1.2723203919673552e-07,ENSG00000205534,SMG1P2,transcribed_unprocessed_pseudogene,chr16,treated_down_R_negative,0.09495349166614135
ENSG00000164327,2.0794415416798357,3.1567740231385475,-1.0773324814587117,213492.0,0.00018702129666446984,-0.08763009654350279,0.00037326410955394913,0.58656330749354,0.6844197138314785,1088,0.0017003075799635115,0.0010362430908967902,ENSG00000164327,RICTOR,protein_coding,chr5,treated_down_R_negative,0.09440674935967834
ENSG00000100731,1.3862943611198906,2.4849066497880004,-1.0986122886681098,218908.0,0.002081591714498906,-0.08435397177233496,0.0006152892004063479,0.5762273901808785,0.6478537360890302,1038,0.012603084307135942,0.00164124474331069,ENSG00000100731,PCNX1,protein_coding,chr14,treated_down_R_negative,0.09267230998705003
ENSG00000165637,3.7612001156935624,4.276666119016055,-0.5154660033224929,218331.0,0.001865411486716997,-0.1796347327035617,2.1362909240492004e-13,0.6459948320413437,0.7225755166931638,1159,0.011488209379104303,2.566923066019519e-12,ENSG00000165637,VDAC2,protein_coding,chr10,treated_down_R_negative,0.09259559772460926
ENSG00000184640,1.0986122886681096,1.9459101490553132,-0.8472978603872037,208510.0,1.1784593685704392e-05,-0.10918699000640429,9.063829764150274e-06,0.5529715762273901,0.6589825119236884,1043,0.00015780161669289548,3.2848616455575634e-05,ENSG00000184640,SEPTIN9,protein_coding,chr17,treated_down_R_negative,0.09251390301454535
ENSG00000054267,3.7376696182833684,5.043425116919247,-1.3057554986358784,178890.5,2.5143102567454277e-15,-0.0701806991713513,0.004402548953096954,0.7183462532299741,0.8783783783783784,1383,1.8807884853395715e-13,0.009941270413634956,ENSG00000054267,ARID4B,protein_coding,chr1,treated_down_R_negative,0.09163883384110239
ENSG00000243716,0.0,0.6931471805599453,-0.6931471805599453,203331.0,2.955692832610323e-07,-0.1320284737387982,7.685443415974746e-08,0.45219638242894056,0.6017488076311606,932,6.101715852257697e-06,3.7428889379313074e-07,ENSG00000243716,NPIPB5,protein_coding,chr16,treated_down_R_negative,0.09151516432568074
ENSG00000076928,2.995732273553991,3.8712010109078907,-0.8754687373538999,211062.0,6.750056016295983e-05,-0.10381490504054577,2.456168331751506e-05,0.6795865633074936,0.7957074721780604,1264,0.0007120544379990552,8.312385675634666e-05,ENSG00000076928,ARHGEF1,protein_coding,chr19,treated_down_R_negative,0.09088670383436162
ENSG00000171471,0.0,0.6931471805599453,-0.6931471805599453,221710.5,0.004495987939893718,-0.1310766567149673,9.539826263099127e-08,0.4418604651162791,0.5174880763116058,822,0.023397289257441566,4.5893861910063394e-07,ENSG00000171471,,,,treated_down_R_negative,0.0908554150392034
ENSG00000197622,2.8903717578961645,4.1588830833596715,-1.268511325463507,215952.0,0.0006111514150220801,-0.07153365106475482,0.0036982087081687998,0.599483204134367,0.685214626391097,1094,0.004603633443318943,0.008493463719180487,ENSG00000197622,CDC42SE1,protein_coding,chr1,treated_down_R_negative,0.09074124652739614
ENSG00000081059,0.0,1.0986122886681096,-1.0986122886681096,176512.0,8.012628236226148e-19,-0.08202362877440479,0.0008689380781064341,0.3178294573643411,0.5214626391096979,779,8.739087852188889e-17,0.002259485284292597,ENSG00000081059,TCF7,protein_coding,chr5,treated_down_R_negative,0.09011216653271226
ENSG00000099995,1.791759469228055,2.5649493574615367,-0.7731898882334818,218901.5,0.0023660215829092515,-0.1164370546845023,2.1900350035163757e-06,0.6718346253229974,0.7162162162162162,1161,0.01393567055054537,8.671459998056145e-06,ENSG00000099995,SF3A1,protein_coding,chr22,treated_down_R_negative,0.09002795329774614
ENSG00000118007,0.0,0.6931471805599453,-0.6931471805599453,214393.5,0.00013360371120130514,-0.12879444515220284,1.5919389725775312e-07,0.4082687338501292,0.5111287758346582,801,0.0012725192560312402,7.431510381863354e-07,ENSG00000118007,STAG1,protein_coding,chr3,treated_down_R_negative,0.08927350652903192
ENSG00000164031,0.0,0.6931471805599453,-0.6931471805599453,210600.5,1.5336003644563462e-05,-0.12875396067669673,1.606338527194747e-07,0.3798449612403101,0.5166931637519873,797,0.0001976760172251521,7.49648678617381e-07,ENSG00000164031,DNAJB14,protein_coding,chr4,treated_down_R_negative,0.0892454448289784
ENSG00000154518,3.828641396489095,4.324110726911321,-0.4954693304222255,216654.5,0.0009196009037456186,-0.17956800669362097,2.180983466599051e-13,0.6770025839793282,0.7273449920508744,1177,0.006472272335409992,2.614581755327602e-12,ENSG00000154518,ATP5MC3,protein_coding,chr2,treated_down_R_negative,0.0889704400417421
ENSG00000110934,3.9318256327243257,4.886518561576031,-0.954692928851705,214434.0,0.0003292332639579043,-0.09210509483195933,0.0001834590213201389,0.6382428940568475,0.7329093799682035,1169,0.002743727812620601,0.0005381453123978835,ENSG00000110934,BIN2,protein_coding,chr12,treated_down_R_negative,0.0879320827472873
ENSG00000169246,1.0986122886681096,1.6094379124341003,-0.5108256237659907,197392.0,1.1643076442898166e-08,-0.1699312819283405,3.992423752197745e-12,0.6072351421188631,0.7456279809220986,1173,3.26896924827473e-07,3.8687689997609275e-11,ENSG00000169246,NPIPB3,protein_coding,chr16,treated_down_R_negative,0.08680525308839897
ENSG00000086758,4.276666119016055,4.824297651453669,-0.547631532437614,215313.0,0.0005693428274634492,-0.15803005647429091,1.1549052075012566e-10,0.8191214470284238,0.8577106518282989,1396,0.004333702005140891,8.740757967257821e-10,ENSG00000086758,HUWE1,protein_coding,chrX,treated_down_R_negative,0.08654224199821861
ENSG00000114030,0.0,0.6931471805599453,-0.6931471805599453,210950.5,1.6322272811817086e-05,-0.12474379025806484,3.866336897720519e-07,0.36175710594315247,0.5015898251192369,771,0.00020849330705119182,1.7094634564223407e-06,ENSG00000114030,KPNA1,protein_coding,chr3,treated_down_R_negative,0.08646580650973881
ENSG00000185658,3.1354942159291497,4.007333185232471,-0.8718389693033215,208295.0,1.4670495804698763e-05,-0.09878189294427195,5.9893909303295404e-05,0.6821705426356589,0.7678855325914149,1230,0.00019035639585522819,0.00019085409264456976,ENSG00000185658,BRWD1,protein_coding,chr21,treated_down_R_negative,0.0861219037303651
ENSG00000179094,0.0,0.6931471805599453,-0.6931471805599453,191172.5,5.327737199092279e-12,-0.12292063591622959,5.713040604646696e-07,0.34366925064599485,0.5222575516693164,790,2.588599788960833e-10,2.468239273971529e-06,ENSG00000179094,PER1,protein_coding,chr17,treated_down_R_negative,0.0852020922179701
ENSG00000269893,0.0,1.3862943611198906,-1.3862943611198906,216055.5,0.0004074343908901434,-0.06109944994114693,0.01319212322628625,0.46770025839793283,0.5516693163751988,875,0.0032789218150248304,0.02660687312799347,ENSG00000269893,SNHG8,lncRNA,chr4,treated_down_R_negative,0.08470182292093902
ENSG00000152291,4.499809670330265,5.12988120822676,-0.6300715378964954,207085.0,8.491531741026159e-06,-0.1339000161328182,5.0021697893519825e-08,0.7984496124031008,0.8831478537360891,1420,0.0001194212577086695,2.5021276818354134e-07,ENSG00000152291,TGOLN2,protein_coding,chr2,treated_down_R_negative,0.08436658908917032
ENSG00000103187,0.0,0.6931471805599453,-0.6931471805599453,175731.0,9.7632509874661e-20,-0.12089996174086827,8.749781538687403e-07,0.2454780361757106,0.5079491255961844,734,1.157966114266274e-17,3.6699198001381765e-06,ENSG00000103187,COTL1,protein_coding,chr16,treated_down_R_negative,0.0838014676104881
ENSG00000146247,4.5217885770490405,5.081404364984463,-0.5596157879354227,218569.0,0.00222419558873817,-0.14960769375217817,1.0766389175080918e-09,0.7209302325581395,0.7933227344992051,1277,0.013250445569043113,6.925881161853972e-09,ENSG00000146247,PHIP,protein_coding,chr6,treated_down_R_negative,0.08372282742032659
ENSG00000124486,3.6109179126442243,4.0943445622221,-0.48342664957787607,219317.5,0.002870335556155753,-0.1728388858812675,1.6897074537418186e-12,0.6744186046511628,0.739268680445151,1191,0.016287861925262218,1.7580735358428468e-11,ENSG00000124486,USP9X,protein_coding,chrX,treated_down_R_negative,0.08355492351835402
ENSG00000111596,3.9512437185814275,4.714014536303714,-0.7627708177222865,209347.5,2.8875725745274272e-05,-0.10863909762062539,1.0055528131282406e-05,0.7674418604651163,0.8354531001589826,1348,0.0003413112971475333,3.616952133292114e-05,ENSG00000111596,CNOT2,protein_coding,chr12,treated_down_R_negative,0.08286673332869574
ENSG00000126214,0.0,0.6931471805599453,-0.6931471805599453,197584.5,1.1969792114910807e-09,-0.11954210068186238,1.1607699443371102e-06,0.3333333333333333,0.5119236883942766,773,3.972060908940562e-08,4.79193976623974e-06,ENSG00000126214,KLC1,protein_coding,chr14,treated_down_R_negative,0.08286027004584602
ENSG00000144674,2.833213344056216,3.8066624897703196,-0.9734491457141035,220649.0,0.00464578157894337,-0.0850440428284776,0.0005545901407672277,0.6072351421188631,0.7114467408585056,1130,0.024060412550552968,0.0014924795324779685,ENSG00000144674,GOLGA4,protein_coding,chr3,treated_down_R_negative,0.08278605083945516
ENSG00000170144,4.04305126783455,4.48863636973214,-0.4455851018975894,217062.0,0.0012247465703159287,-0.18572328471718208,3.1233541667622504e-14,0.7881136950904393,0.8497615262321144,1374,0.008178873853107421,4.4244680528526287e-13,ENSG00000170144,HNRNPA3,protein_coding,chr2,treated_down_R_negative,0.08275552874546058
ENSG00000115464,2.70805020110221,3.713572066704308,-1.0055218656020979,212287.5,0.00012304861286130837,-0.0821387721073425,0.0008544155201562079,0.6847545219638242,0.7710651828298887,1235,0.0011868445828641903,0.0022252239091540616,ENSG00000115464,USP34,protein_coding,chr2,treated_down_R_negative,0.08259233136764059
ENSG00000145287,4.718498871295094,5.262690188904886,-0.5441913176097914,209866.5,3.939005173547753e-05,-0.15165714493800916,6.324801254360372e-10,0.8191214470284238,0.8831478537360891,1428,0.0004474486102639296,4.2255199299049714e-09,ENSG00000145287,PLAC8,protein_coding,chr4,treated_down_R_negative,0.08253050152875432
ENSG00000198265,3.8066624897703196,4.548585836935272,-0.7419233471649527,208448.0,1.698573682324278e-05,-0.10991308482368341,7.892654089678531e-06,0.7260981912144703,0.8036565977742448,1292,0.00021573130648510264,2.886570043608189e-05,ENSG00000198265,HELZ,protein_coding,chr17,treated_down_R_negative,0.08154708378961256
ENSG00000164919,2.70805020110221,3.4965075614664802,-0.7884573603642702,201110.0,1.8179626637176634e-07,-0.10291248512946323,2.8905632799699405e-05,0.6795865633074936,0.7766295707472178,1240,3.940772020107372e-06,9.685456391944161e-05,ENSG00000164919,COX6C,protein_coding,chr8,treated_down_R_negative,0.08114210637370378
