sample_id,title,geo_accession,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,molecule_ch1,extract_protocol_ch1,label_ch1,label_protocol_ch1,taxid_ch1,hyb_protocol,scan_protocol,description,data_processing,platform_id,contact_name,contact_email,contact_department,contact_institute,contact_address,contact_city,contact_zip/postal_code,contact_country,supplementary_file,data_row_count
SAMPLE 340,UKE_BCN_KGU #340,GSM7707990,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 340,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707990/suppl/GSM7707990_204237140085_R06C01_Red.idat.gz,0
SAMPLE 341,UKE_BCN_KGU #341,GSM7707991,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 341,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707991/suppl/GSM7707991_204894630051_R02C01_Red.idat.gz,0
SAMPLE 342,UKE_BCN_KGU #342,GSM7707992,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 342,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707992/suppl/GSM7707992_204930630066_R04C01_Red.idat.gz,0
SAMPLE 343,UKE_BCN_KGU #343,GSM7707993,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 343,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707993/suppl/GSM7707993_206644430050_R07C01_Red.idat.gz,0
SAMPLE 344,UKE_BCN_KGU #344,GSM7707994,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 344,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707994/suppl/GSM7707994_204229110082_R01C01_Red.idat.gz,0
SAMPLE 345,UKE_BCN_KGU #345,GSM7707995,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 345,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707995/suppl/GSM7707995_205724780128_R04C01_Red.idat.gz,0
SAMPLE 346,UKE_BCN_KGU #346,GSM7707996,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 346,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707996/suppl/GSM7707996_205735140036_R04C01_Red.idat.gz,0
SAMPLE 347,UKE_BCN_KGU #347,GSM7707997,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 347,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707997/suppl/GSM7707997_202277800069_R01C01_Red.idat.gz,0
SAMPLE 348,UKE_BCN_KGU #348,GSM7707998,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 348,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707998/suppl/GSM7707998_203020780099_R02C01_Red.idat.gz,0
SAMPLE 349,UKE_BCN_KGU #349,GSM7707999,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 349,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7707nnn/GSM7707999/suppl/GSM7707999_203866300139_R03C01_Red.idat.gz,0
SAMPLE 350,UKE_BCN_KGU #350,GSM7708000,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 350,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708000/suppl/GSM7708000_204237150093_R02C01_Red.idat.gz,0
SAMPLE 351,UKE_BCN_KGU #351,GSM7708001,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 351,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708001/suppl/GSM7708001_204361730016_R01C01_Red.idat.gz,0
SAMPLE 352,UKE_BCN_KGU #352,GSM7708002,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 352,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708002/suppl/GSM7708002_204361730016_R02C01_Red.idat.gz,0
SAMPLE 353,UKE_BCN_KGU #353,GSM7708003,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 353,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708003/suppl/GSM7708003_205041760067_R03C01_Red.idat.gz,0
SAMPLE 354,UKE_BCN_KGU #354,GSM7708004,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 354,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708004/suppl/GSM7708004_205310760113_R01C01_Red.idat.gz,0
SAMPLE 355,UKE_BCN_KGU #355,GSM7708005,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 355,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708005/suppl/GSM7708005_205605860029_R01C01_Red.idat.gz,0
SAMPLE 356,UKE_BCN_KGU #356,GSM7708006,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 356,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708006/suppl/GSM7708006_205735130158_R02C01_Red.idat.gz,0
SAMPLE 357,UKE_BCN_KGU #357,GSM7708007,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 357,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708007/suppl/GSM7708007_202277800083_R08C01_Red.idat.gz,0
SAMPLE 358,UKE_BCN_KGU #358,GSM7708008,Public on Mar 20 2024,Aug 11 2023,Apr 09 2025,genomic,1,Glioblastoma,Homo sapiens,,genomic DNA,"DNA was extracted with the Maxwell® 16FFPE Plus LEV DNA Kit (Promega, Fitchburg, USA) and a Maxwell DNA extractor",Cy3 and Cy5,Standard Illumina protocol,9606,"Bisulfite treatment, whole-genome DNA amplification, hybridization and single-base extension, fluorescence staining and scanning of the chips were performed following the manufacturer´s instructions (Illumina).",Arrays were imaged using BeadArray Reader using standard recommended Illumina scanner setting,SAMPLE 358,non-normalized data matrix contains: Unmethylated and methylated signal intensities,GPL23976,"Richard,,Drexler",r.drexler@uke.de,Neurosurgery,Medical Center Hamburg-Eppendorf,Martinistraße 52,Hamburg,20246,Germany,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7708nnn/GSM7708008/suppl/GSM7708008_203282450133_R08C01_Red.idat.gz,0
